source,kind,joint,frame,angle_deg
3D,推定,right_knee,74,140.90125421202444
3D,推定,right_knee,75,140.4770355042843
3D,推定,right_knee,76,140.47989222590314
3D,推定,right_knee,77,140.7695316413037
3D,推定,right_knee,78,140.89638717875653
3D,推定,right_knee,79,140.69488816428142
3D,推定,right_knee,80,140.99190715114915
3D,推定,right_knee,81,141.23598356173466
3D,推定,right_knee,82,141.1587181426766
3D,推定,right_knee,83,141.14999036260008
3D,推定,right_knee,84,141.15237420306457
3D,推定,right_knee,85,141.11889459433206
3D,推定,right_knee,86,141.23522079450018
3D,推定,right_knee,87,141.35659559652785
3D,推定,right_knee,88,141.3958934466474
3D,推定,right_knee,89,141.4698309300523
3D,推定,right_knee,90,141.46419984382462
3D,推定,right_knee,91,141.432856858891
3D,推定,right_knee,92,141.37505337548436
3D,推定,right_knee,93,141.36600188139278
3D,推定,right_knee,94,141.3687890062047
3D,推定,right_knee,95,141.26422429484847
3D,推定,right_knee,96,141.35337769399496
3D,推定,right_knee,97,141.54860061554285
3D,推定,right_knee,98,141.5429988618969
3D,推定,right_knee,99,141.5932061251085
3D,推定,right_knee,100,141.6099436414892
3D,推定,right_knee,101,141.66196703496612
3D,正解,spine0,1,15.30646574964797
3D,正解,spine0,2,15.347871574520367
3D,正解,spine0,3,15.392967372538598
3D,正解,spine0,4,15.427704706983475
3D,正解,spine0,5,15.446941183300954
3D,正解,spine0,6,15.450868463115338
3D,正解,spine0,7,15.436566942686536
3D,正解,spine0,8,15.398347603844618
3D,正解,spine0,9,15.33432648628929
3D,正解,spine0,10,15.242050221175676
3D,正解,spine0,11,15.125564485459853
3D,正解,spine0,12,15.00231070611781
3D,正解,spine0,13,14.890432856097954
3D,正解,spine0,14,14.802521309840001
3D,正解,spine0,15,14.749836690559388
3D,正解,spine0,16,14.730607027679545
3D,正解,spine0,17,14.718755731578108
3D,正解,spine0,18,14.685771286422874
3D,正解,spine0,19,14.608053287686516
3D,正解,spine0,20,14.4680920351611
3D,正解,spine0,21,14.273616264662433
3D,正解,spine0,22,14.07458403419045
3D,正解,spine0,23,13.918406495408322
3D,正解,spine0,24,13.818743437313046
3D,正解,spine0,25,13.745373094754472
3D,正解,spine0,26,13.624444213221874
3D,正解,spine0,27,13.372242499115849
3D,正解,spine0,28,12.95087369706359
3D,正解,spine0,29,12.34844585417009
3D,正解,spine0,30,11.576234816637303
3D,正解,spine0,31,10.725778334438031
3D,正解,spine0,32,9.771348178082683
3D,正解,spine0,33,8.714593127724017
3D,正解,spine0,34,7.617770769835991
3D,正解,spine0,35,6.505518424887573
3D,正解,spine0,36,5.379910061062101
3D,正解,spine0,37,4.265633455038952
3D,正解,spine0,38,3.201726782536996
3D,正解,spine0,39,2.2582719626563867
3D,正解,spine0,40,1.443346592590354
3D,正解,spine0,41,0.8599074940961522
3D,正解,spine0,42,0.8697869403966201
3D,正解,spine0,43,1.2513128252518886
3D,正解,spine0,44,1.7102149264289457
3D,正解,spine0,45,2.1954675171298503
3D,正解,spine0,46,2.7475150907553094
3D,正解,spine0,47,3.39839294871924
3D,正解,spine0,48,4.12941252270934
3D,正解,spine0,49,4.904176041711562
3D,正解,spine0,50,5.611752515094194
3D,正解,spine0,51,6.143644963909534
3D,正解,spine0,52,6.433260188202621
3D,正解,spine0,53,6.474739248613998
3D,正解,spine0,54,6.296302971717354
3D,正解,spine0,55,5.958470686313949
3D,正解,spine0,56,5.535469945247053
3D,正解,spine0,57,5.09712168723184
3D,正解,spine0,58,4.69056222924207
3D,正解,spine0,59,4.327862104744619
3D,正解,spine0,60,3.9951944346825594
3D,正解,spine0,61,3.6774277673258817
3D,正解,spine0,62,3.3773919128804453
3D,正解,spine0,63,3.1204245498585843
3D,正解,spine0,64,2.94006519976326
3D,正解,spine0,65,2.87603709422831
3D,正解,spine0,66,2.9247257050434796
3D,正解,spine0,67,3.046193878997789
3D,正解,spine0,68,3.219097106630882
3D,正解,spine0,69,3.4450547876302804
3D,正解,spine0,70,3.7231540539376473
3D,正解,spine0,71,4.0599221909883
3D,正解,spine0,72,4.454282493111559
3D,正解,spine0,73,4.901913910584425
3D,正解,spine0,74,5.408408282504974
3D,正解,spine0,75,5.97439066621454
3D,正解,spine0,76,6.57477187517151
3D,正解,spine0,77,7.174679071801064
3D,正解,spine0,78,7.745999970012115
3D,正解,spine0,79,8.270517284380782
3D,正解,spine0,80,8.738701628385481
3D,正解,spine0,81,9.13736271929298
3D,正解,spine0,82,9.4520907000515
3D,正解,spine0,83,9.685510537727309
3D,正解,spine0,84,9.850088821153651
3D,正解,spine0,85,9.967462152137731
3D,正解,spine0,86,10.062127293056477
3D,正解,spine0,87,10.1457312856566
3D,正解,spine0,88,10.219903050266035
3D,正解,spine0,89,10.290738406473476
3D,正解,spine0,90,10.365633562135473
3D,正解,spine0,91,10.446211651651462
3D,正解,spine0,92,10.529113422423187
3D,正解,spine0,93,10.609240974688657
3D,正解,spine0,94,10.678112456270153
3D,正解,spine0,95,10.732250251305453
3D,正解,spine0,96,10.775353350703389
3D,正解,spine0,97,10.8090530178189
3D,正解,spine0,98,10.836915185837041
3D,正解,spine0,99,10.871196337233936
3D,正解,spine0,100,10.919314011086222
3D,正解,spine0,101,10.974247111248085
3D,正解,spine1,1,159.07847905585007
3D,正解,spine1,2,159.08002036491072
3D,正解,spine1,3,159.0788011572342
3D,正解,spine1,4,159.0815237597116
3D,正解,spine1,5,159.0872147085904
3D,正解,spine1,6,159.0968327383246
3D,正解,spine1,7,159.1129349120436
3D,正解,spine1,8,159.13645261504067
3D,正解,spine1,9,159.1715557947674
3D,正解,spine1,10,159.22161191799748
3D,正解,spine1,11,159.28350303833557
3D,正解,spine1,12,159.34496224627384
3D,正解,spine1,13,159.38874579722585
3D,正解,spine1,14,159.39706687998407
3D,正解,spine1,15,159.35976215416596
3D,正解,spine1,16,159.28543845964555
3D,正解,spine1,17,159.20847686212312
3D,正解,spine1,18,159.1790689018514
3D,正解,spine1,19,159.24838551336057
3D,正解,spine1,20,159.44659482576714
3D,正解,spine1,21,159.7760053505112
3D,正解,spine1,22,160.19693009062794
3D,正解,spine1,23,160.64374063893118
3D,正解,spine1,24,161.05371761987917
3D,正解,spine1,25,161.3811871457326
3D,正解,spine1,26,161.61669133316218
3D,正解,spine1,27,161.78770122548596
3D,正解,spine1,28,161.9321590447481
3D,正解,spine1,29,162.08683472441268
3D,正解,spine1,30,162.28142524182232
3D,正解,spine1,31,162.51218321174298
3D,正解,spine1,32,162.8197407440518
3D,正解,spine1,33,163.24332815001978
3D,正解,spine1,34,163.77835386414355
3D,正解,spine1,35,164.4202927923176
3D,正解,spine1,36,165.15626547402053
3D,正解,spine1,37,165.95701941272284
3D,正解,spine1,38,166.79949828232785
3D,正解,spine1,39,167.65629040493968
3D,正解,spine1,40,168.52980079583753
3D,正解,spine1,41,169.39585152690532
3D,正解,spine1,42,170.2204848068803
3D,正解,spine1,43,171.0516795009829
3D,正解,spine1,44,171.89771751256367
3D,正解,spine1,45,172.76464151852915
3D,正解,spine1,46,173.64682178435572
3D,正解,spine1,47,174.53145429908145
3D,正解,spine1,48,175.40778278431142
3D,正解,spine1,49,176.18258151303021
3D,正解,spine1,50,176.80720665027428
3D,正解,spine1,51,177.26120399829315
3D,正解,spine1,52,177.5583416433983
3D,正解,spine1,53,177.75566904446663
3D,正解,spine1,54,177.82634243269015
3D,正解,spine1,55,177.77113149873972
3D,正解,spine1,56,177.64406877833713
3D,正解,spine1,57,177.5071431405553
3D,正解,spine1,58,177.40537137715668
3D,正解,spine1,59,177.37339194230046
3D,正解,spine1,60,177.42703882868716
3D,正解,spine1,61,177.56435026551853
3D,正解,spine1,62,177.76776010908057
3D,正解,spine1,63,178.0207374575353
3D,正解,spine1,64,178.38195261587194
3D,正解,spine1,65,178.83055982977896
3D,正解,spine1,66,179.2658446731866
3D,正解,spine1,67,179.6683446314713
3D,正解,spine1,68,179.94299557441065
3D,正解,spine1,69,179.54284927030128
3D,正解,spine1,70,179.12797324744582
3D,正解,spine1,71,178.69657432693933
3D,正解,spine1,72,178.24586786043764
3D,正解,spine1,73,177.77542181853536
3D,正解,spine1,74,177.27578098470102
3D,正解,spine1,75,176.74058839355573
3D,正解,spine1,76,176.1876992104197
3D,正解,spine1,77,175.63910340665663
3D,正解,spine1,78,175.11371487705077
3D,正解,spine1,79,174.6338868717475
3D,正解,spine1,80,174.21957577462499
3D,正解,spine1,81,173.88862761953516
3D,正解,spine1,82,173.65155828565685
3D,正解,spine1,83,173.49280219538102
3D,正解,spine1,84,173.38600105395713
3D,正解,spine1,85,173.30584545544883
3D,正解,spine1,86,173.2298904806714
3D,正解,spine1,87,173.14626373191314
3D,正解,spine1,88,173.05655199054607
3D,正解,spine1,89,172.96070205567395
3D,正解,spine1,90,172.85803975664487
3D,正解,spine1,91,172.75684655908788
3D,正解,spine1,92,172.66104457324423
3D,正解,spine1,93,172.5681904980792
3D,正解,spine1,94,172.48299221211764
3D,正解,spine1,95,172.40507480311527
3D,正解,spine1,96,172.32781680989578
3D,正解,spine1,97,172.250467763957
3D,正解,spine1,98,172.17182297889744
3D,正解,spine1,99,172.08464248745528
3D,正解,spine1,100,171.99191799606746
3D,正解,spine1,101,171.90553283789507
3D,正解,spine2,1,168.98668276483895
3D,正解,spine2,2,168.98645621544878
3D,正解,spine2,3,168.9832045758751
3D,正解,spine2,4,168.97795246733858
3D,正解,spine2,5,168.97575598765852
3D,正解,spine2,6,168.9742797681249
3D,正解,spine2,7,168.97539662117836
3D,正解,spine2,8,168.98268417851796
3D,正解,spine2,9,168.99835639964692
3D,正解,spine2,10,169.02568683634146
3D,正解,spine2,11,169.06254027211807
3D,正解,spine2,12,169.10183628363492
3D,正解,spine2,13,169.13410082803264
3D,正解,spine2,14,169.1503262631662
3D,正解,spine2,15,169.14468106696884
3D,正解,spine2,16,169.12144314628154
3D,正解,spine2,17,169.09616295443323
3D,正解,spine2,18,169.0913894308412
3D,正解,spine2,19,169.12915403295776
3D,正解,spine2,20,169.22248395713893
3D,正解,spine2,21,169.37077798411764
3D,正解,spine2,22,169.5545975901739
3D,正解,spine2,23,169.7458179427103
3D,正解,spine2,24,169.92013848850553
3D,正解,spine2,25,170.06478355749013
3D,正解,spine2,26,170.18242144878965
3D,正解,spine2,27,170.28648125004986
3D,正解,spine2,28,170.39344156900256
3D,正解,spine2,29,170.51970902834506
3D,正解,spine2,30,170.6793962166562
3D,正解,spine2,31,170.88485220889456
3D,正解,spine2,32,171.13757867514414
3D,正解,spine2,33,171.42687876463046
3D,正解,spine2,34,171.73247779637188
3D,正解,spine2,35,172.04120253158794
3D,正解,spine2,36,172.3507028428791
3D,正解,spine2,37,172.66597803333897
3D,正解,spine2,38,172.99483488326308
3D,正解,spine2,39,173.34361013017676
3D,正解,spine2,40,173.7075481115535
3D,正解,spine2,41,174.08460238646416
3D,正解,spine2,42,174.4703770615946
3D,正解,spine2,43,174.84904103543892
3D,正解,spine2,44,175.21665067652364
3D,正解,spine2,45,175.57320581135872
3D,正解,spine2,46,175.9196012398644
3D,正解,spine2,47,176.25439155075432
3D,正解,spine2,48,176.57103890852954
3D,正解,spine2,49,176.8661252201058
3D,正解,spine2,50,177.12882085156275
3D,正解,spine2,51,177.3449108314141
3D,正解,spine2,52,177.5011216901622
3D,正解,spine2,53,177.58945911092195
3D,正解,spine2,54,177.6115419820788
3D,正解,spine2,55,177.58509264546785
3D,正解,spine2,56,177.5363697488422
3D,正解,spine2,57,177.4905586547398
3D,正解,spine2,58,177.4647622929788
3D,正解,spine2,59,177.4644527237989
3D,正解,spine2,60,177.48643077636947
3D,正解,spine2,61,177.52341568548655
3D,正解,spine2,62,177.56944563205454
3D,正解,spine2,63,177.6256668175501
3D,正解,spine2,64,177.6986188095024
3D,正解,spine2,65,177.79144521921094
3D,正解,spine2,66,177.9025710920327
3D,正解,spine2,67,178.0327637976131
3D,正解,spine2,68,178.1808406079284
3D,正解,spine2,69,178.34245730891865
3D,正解,spine2,70,178.51291861431127
3D,正解,spine2,71,178.68992555254155
3D,正解,spine2,72,178.87145861893
3D,正解,spine2,73,179.05702173017846
3D,正解,spine2,74,179.24662257648671
3D,正解,spine2,75,179.44001624592866
3D,正解,spine2,76,179.63153710127358
3D,正解,spine2,77,179.79384085209927
3D,正解,spine2,78,179.82279379571494
3D,正解,spine2,79,179.70536151754445
3D,正解,spine2,80,179.57387950749114
3D,正解,spine2,81,179.4668140431343
3D,正解,spine2,82,179.39004831502447
3D,正解,spine2,83,179.3403022155094
3D,正解,spine2,84,179.31089603284093
3D,正解,spine2,85,179.2925866707747
3D,正解,spine2,86,179.27924517005704
3D,正解,spine2,87,179.26878892475784
3D,正解,spine2,88,179.2587233441408
3D,正解,spine2,89,179.24774379744645
3D,正解,spine2,90,179.23570401769703
3D,正解,spine2,91,179.2221108831415
3D,正解,spine2,92,179.20846546605063
3D,正解,spine2,93,179.19646707834977
3D,正解,spine2,94,179.1859531839334
3D,正解,spine2,95,179.17673021314212
3D,正解,spine2,96,179.16748011775505
3D,正解,spine2,97,179.15564415165247
3D,正解,spine2,98,179.14137637421808
3D,正解,spine2,99,179.12408214667084
3D,正解,spine2,100,179.10203220736008
3D,正解,spine2,101,179.07878542542298
3D,正解,spine3,1,165.47175384361927
3D,正解,spine3,2,165.4708186147479
3D,正解,spine3,3,165.46586186715373
3D,正解,spine3,4,165.46307922187668
3D,正解,spine3,5,165.4633397635389
3D,正解,spine3,6,165.46521706795994
3D,正解,spine3,7,165.47045329630495
3D,正解,spine3,8,165.48402113131652
3D,正解,spine3,9,165.50858955320672
3D,正解,spine3,10,165.54659520816546
3D,正解,spine3,11,165.5957593095767
3D,正解,spine3,12,165.6466189323782
3D,正解,spine3,13,165.68660414026434
3D,正解,spine3,14,165.70264574222435
3D,正解,spine3,15,165.68772420755428
3D,正解,spine3,16,165.6473392109711
3D,正解,spine3,17,165.6041042378792
3D,正解,spine3,18,165.5907481803964
3D,正解,spine3,19,165.63945857885344
3D,正解,spine3,20,165.77032466674427
3D,正解,spine3,21,165.98302404883688
3D,正解,spine3,22,166.25108455489527
3D,正解,spine3,23,166.53448687255883
3D,正解,spine3,24,166.79665850602245
3D,正解,spine3,25,167.01392704532384
3D,正解,spine3,26,167.18533759850806
3D,正解,spine3,27,167.32900706824452
3D,正解,spine3,28,167.46985517425063
3D,正解,spine3,29,167.6335491428532
3D,正解,spine3,30,167.84262352430213
3D,正解,spine3,31,168.11371669137657
3D,正解,spine3,32,168.45425071566342
3D,正解,spine3,33,168.8543112780161
3D,正解,spine3,34,169.28663634532282
3D,正解,spine3,35,169.73146738782737
3D,正解,spine3,36,170.1826378008818
3D,正解,spine3,37,170.6433877750408
3D,正解,spine3,38,171.12383635820117
3D,正解,spine3,39,171.63186911205375
3D,正解,spine3,40,172.1628822141951
3D,正解,spine3,41,172.7120221387418
3D,正解,spine3,42,173.26836366034198
3D,正解,spine3,43,173.81644569207052
3D,正解,spine3,44,174.35295078662992
3D,正解,spine3,45,174.8782303918081
3D,正解,spine3,46,175.39268641439014
3D,正解,spine3,47,175.89201489036103
3D,正解,spine3,48,176.36780477066773
3D,正解,spine3,49,176.79745121735465
3D,正解,spine3,50,177.16014437038731
3D,正解,spine3,51,177.4438603183395
3D,正解,spine3,52,177.6476842902542
3D,正解,spine3,53,177.78200833864506
3D,正解,spine3,54,177.8417383615322
3D,正解,spine3,55,177.83780193102703
3D,正解,spine3,56,177.80001322135388
3D,正解,spine3,57,177.7627513102088
3D,正解,spine3,58,177.7531760483407
3D,正解,spine3,59,177.78507292493802
3D,正解,spine3,60,177.8580185170773
3D,正解,spine3,61,177.96109084760516
3D,正解,spine3,62,178.08140877100075
3D,正解,spine3,63,178.21344744497225
3D,正解,spine3,64,178.35371303325988
3D,正解,spine3,65,178.49732857489934
3D,正解,spine3,66,178.6484797654342
3D,正解,spine3,67,178.81702447498265
3D,正解,spine3,68,179.00684608498662
3D,正解,spine3,69,179.21059092222762
3D,正解,spine3,70,179.41589123304033
3D,正解,spine3,71,179.58923854355953
3D,正解,spine3,72,179.63354705462385
3D,正解,spine3,73,179.49438138962975
3D,正解,spine3,74,179.26075715512096
3D,正解,spine3,75,178.99018237494434
3D,正解,spine3,76,178.7056609707825
3D,正解,spine3,77,178.42104795884651
3D,正解,spine3,78,178.14885053437573
3D,正解,spine3,79,177.90209204244363
3D,正解,spine3,80,177.69261841288852
3D,正解,spine3,81,177.52961147461198
3D,正解,spine3,82,177.41571934268256
3D,正解,spine3,83,177.3431399744057
3D,正解,spine3,84,177.29852990593582
3D,正解,spine3,85,177.26654566695626
3D,正解,spine3,86,177.23560127774988
3D,正解,spine3,87,177.2014901057185
3D,正解,spine3,88,177.1644380103292
3D,正解,spine3,89,177.12566056978528
3D,正解,spine3,90,177.08649685103197
3D,正解,spine3,91,177.04947188277853
3D,正解,spine3,92,177.01691242918545
3D,正解,spine3,93,176.98931798423385
3D,正解,spine3,94,176.9671741201924
3D,正解,spine3,95,176.9491192019261
3D,正解,spine3,96,176.9314951627106
3D,正解,spine3,97,176.9116426588043
3D,正解,spine3,98,176.8883048335099
3D,正解,spine3,99,176.85890412119463
3D,正解,spine3,100,176.82299446999824
3D,正解,spine3,101,176.78584386041408
3D,正解,spine4,1,171.21765339914722
3D,正解,spine4,2,171.16881380907293
3D,正解,spine4,3,171.1358616748697
3D,正解,spine4,4,171.11603493222304
3D,正解,spine4,5,171.1002680759606
3D,正解,spine4,6,171.08035561943828
3D,正解,spine4,7,171.05034591164605
3D,正解,spine4,8,171.01098050759737
3D,正解,spine4,9,170.96546970710097
3D,正解,spine4,10,170.918183324748
3D,正解,spine4,11,170.87216579862334
3D,正解,spine4,12,170.83197002921546
3D,正解,spine4,13,170.79770021516705
3D,正解,spine4,14,170.75997213845264
3D,正解,spine4,15,170.71089405622268
3D,正解,spine4,16,170.65626219877052
3D,正解,spine4,17,170.61911063073242
3D,正解,spine4,18,170.63573696576074
3D,正解,spine4,19,170.75411965329965
3D,正解,spine4,20,171.02482126007538
3D,正解,spine4,21,171.4572013242064
3D,正解,spine4,22,171.98717240679264
3D,正解,spine4,23,172.49311511860483
3D,正解,spine4,24,172.84935234417446
3D,正解,spine4,25,172.96631424623757
3D,正解,spine4,26,172.81804792280323
3D,正解,spine4,27,172.43920517645265
3D,正解,spine4,28,171.89704961492163
3D,正解,spine4,29,171.27778309659521
3D,正解,spine4,30,170.68481200255977
3D,正解,spine4,31,170.22276304699923
3D,正解,spine4,32,169.96721032840318
3D,正解,spine4,33,169.93689391032328
3D,正解,spine4,34,170.09154571013298
3D,正解,spine4,35,170.3599532418515
3D,正解,spine4,36,170.67418135320023
3D,正解,spine4,37,170.9901336503515
3D,正解,spine4,38,171.29004916124686
3D,正解,spine4,39,171.57492350705917
3D,正解,spine4,40,171.8579218159293
3D,正解,spine4,41,172.15790159695234
3D,正解,spine4,42,172.4878648831268
3D,正解,spine4,43,172.84532019608255
3D,正解,spine4,44,173.20757635505342
3D,正解,spine4,45,173.5368856826419
3D,正解,spine4,46,173.8006067990891
3D,正解,spine4,47,173.98264566658216
3D,正解,spine4,48,174.0830256321573
3D,正解,spine4,49,174.11913033641494
3D,正解,spine4,50,174.12588165032093
3D,正解,spine4,51,174.14468792038215
3D,正解,spine4,52,174.2146588045621
3D,正解,spine4,53,174.36498161676573
3D,正解,spine4,54,174.60170766135698
3D,正解,spine4,55,174.89847029231103
3D,正解,spine4,56,175.20848440636357
3D,正解,spine4,57,175.49555969788605
3D,正解,spine4,58,175.74911207785692
3D,正解,spine4,59,175.97940548565134
3D,正解,spine4,60,176.20701648988603
3D,正解,spine4,61,176.45178730131607
3D,正解,spine4,62,176.71803735565229
3D,正解,spine4,63,176.9799999014439
3D,正解,spine4,64,177.2027430024528
3D,正解,spine4,65,177.3785976515328
3D,正解,spine4,66,177.5248531450641
3D,正解,spine4,67,177.66141428181035
3D,正解,spine4,68,177.79954538132245
3D,正解,spine4,69,177.93449645328505
3D,正解,spine4,70,178.05371408928883
3D,正解,spine4,71,178.14571040055378
3D,正解,spine4,72,178.19488022872727
3D,正解,spine4,73,178.1923068719942
3D,正解,spine4,74,178.1500688025713
3D,正解,spine4,75,178.08518089611357
3D,正解,spine4,76,178.00544306882497
3D,正解,spine4,77,177.9131938485661
3D,正解,spine4,78,177.80769316762567
3D,正解,spine4,79,177.6919124668517
3D,正解,spine4,80,177.5748446245831
3D,正解,spine4,81,177.46313306983802
3D,正解,spine4,82,177.35872613406502
3D,正解,spine4,83,177.26296864573024
3D,正解,spine4,84,177.17679413140243
3D,正解,spine4,85,177.10606661878722
3D,正解,spine4,86,177.059148375657
3D,正解,spine4,87,177.03700643028162
3D,正解,spine4,88,177.03126620012426
3D,正解,spine4,89,177.03124949169904
3D,正解,spine4,90,177.03250227368264
3D,正解,spine4,91,177.03375966589508
3D,正解,spine4,92,177.03912508574393
3D,正解,spine4,93,177.05467394372195
3D,正解,spine4,94,177.08462323008987
3D,正解,spine4,95,177.1323562633735
3D,正解,spine4,96,177.19887138377482
3D,正解,spine4,97,177.28213014877053
3D,正解,spine4,98,177.3756553634655
3D,正解,spine4,99,177.47236368744055
3D,正解,spine4,100,177.5661255110893
3D,正解,spine4,101,177.6505890159735
3D,正解,left_elbow,1,87.22204840961075
3D,正解,left_elbow,2,87.18446482471956
3D,正解,left_elbow,3,87.13627462875584
3D,正解,left_elbow,4,87.07584881252387
3D,正解,left_elbow,5,87.00187643046404
3D,正解,left_elbow,6,86.9170461970664
3D,正解,left_elbow,7,86.82801336060741
3D,正解,left_elbow,8,86.75385592195494
3D,正解,left_elbow,9,86.72917071038472
3D,正解,left_elbow,10,86.78824301533193
3D,正解,left_elbow,11,86.95286859655813
3D,正解,left_elbow,12,87.23369556856434
3D,正解,left_elbow,13,87.63194372821378
3D,正解,left_elbow,14,88.13354208662261
3D,正解,left_elbow,15,88.7065781528752
3D,正解,left_elbow,16,89.30974014744191
3D,正解,left_elbow,17,89.91034655556341
3D,正解,left_elbow,18,90.50615648780541
3D,正解,left_elbow,19,91.14085710703542
3D,正解,left_elbow,20,91.8882859536379
3D,正解,left_elbow,21,92.85316538915515
3D,正解,left_elbow,22,94.1175072227711
3D,正解,left_elbow,23,95.75191744054624
3D,正解,left_elbow,24,97.7765837724817
3D,正解,left_elbow,25,100.10350494023588
3D,正解,left_elbow,26,102.56477315859249
3D,正解,left_elbow,27,104.9446151664567
3D,正解,left_elbow,28,107.003158197245
3D,正解,left_elbow,29,108.55768124762207
3D,正解,left_elbow,30,109.5553664246706
3D,正解,left_elbow,31,110.03090226831391
3D,正解,left_elbow,32,110.19926895139524
3D,正解,left_elbow,33,110.18859954661775
3D,正解,left_elbow,34,110.07893273951306
3D,正解,left_elbow,35,109.92619770438246
3D,正解,left_elbow,36,109.7718151225735
3D,正解,left_elbow,37,109.61625525097756
3D,正解,left_elbow,38,109.45206505559348
3D,正解,left_elbow,39,109.2698360747075
3D,正解,left_elbow,40,109.14451676002867
3D,正解,left_elbow,41,109.0521052445676
3D,正解,left_elbow,42,108.8960517240609
3D,正解,left_elbow,43,108.76570836885226
3D,正解,left_elbow,44,108.59881290978761
3D,正解,left_elbow,45,108.33896774941547
3D,正解,left_elbow,46,107.96820876291298
3D,正解,left_elbow,47,107.53978953737224
3D,正解,left_elbow,48,107.17563526283445
3D,正解,left_elbow,49,106.8627188741273
3D,正解,left_elbow,50,106.66411015813298
3D,正解,left_elbow,51,106.65425996719964
3D,正解,left_elbow,52,106.84607871434822
3D,正解,left_elbow,53,107.16779260019213
3D,正解,left_elbow,54,107.47319539561161
3D,正解,left_elbow,55,107.64296208274963
3D,正解,left_elbow,56,107.66136974438632
3D,正解,left_elbow,57,107.57592505844897
3D,正解,left_elbow,58,107.43939613615883
3D,正解,left_elbow,59,107.31220682572182
3D,正解,left_elbow,60,107.23948950279771
3D,正解,left_elbow,61,107.23562768128605
3D,正解,left_elbow,62,107.28370784570379
3D,正解,left_elbow,63,107.37141649076563
3D,正解,left_elbow,64,107.49994526305238
3D,正解,left_elbow,65,107.68966075105774
3D,正解,left_elbow,66,107.96836116780355
3D,正解,left_elbow,67,108.35146045440035
3D,正解,left_elbow,68,108.8650682990561
3D,正解,left_elbow,69,109.52803380832539
3D,正解,left_elbow,70,110.31200380045756
3D,正解,left_elbow,71,111.1969262231359
3D,正解,left_elbow,72,112.18639345794183
3D,正解,left_elbow,73,113.27493386345417
3D,正解,left_elbow,74,114.45839374753268
3D,正解,left_elbow,75,115.72466863433088
3D,正解,left_elbow,76,117.05015307717895
3D,正解,left_elbow,77,118.44412770765399
3D,正解,left_elbow,78,119.93313537541209
3D,正解,left_elbow,79,121.50390732851355
3D,正解,left_elbow,80,123.08917981596831
3D,正解,left_elbow,81,124.56583202744925
3D,正解,left_elbow,82,125.78802299100748
3D,正解,left_elbow,83,126.6708318541269
3D,正解,left_elbow,84,127.19600701235784
3D,正解,left_elbow,85,127.39109029574428
3D,正解,left_elbow,86,127.33015582248207
3D,正解,left_elbow,87,127.11171272934045
3D,正解,left_elbow,88,126.81751338214649
3D,正解,left_elbow,89,126.52004704410857
3D,正解,left_elbow,90,126.27721822315739
3D,正解,left_elbow,91,126.10849796197581
3D,正解,left_elbow,92,126.02462224941831
3D,正解,left_elbow,93,126.03320806714953
3D,正解,left_elbow,94,126.1036471676432
3D,正解,left_elbow,95,126.19663541089618
3D,正解,left_elbow,96,126.28965660880574
3D,正解,left_elbow,97,126.36203457679296
3D,正解,left_elbow,98,126.4119143962602
3D,正解,left_elbow,99,126.4647089986234
3D,正解,left_elbow,100,126.52504748622768
3D,正解,left_elbow,101,126.57551342031952
3D,正解,right_elbow,1,73.30162796752482
3D,正解,right_elbow,2,73.3006503829923
3D,正解,right_elbow,3,73.3062242604663
3D,正解,right_elbow,4,73.31701508702089
3D,正解,right_elbow,5,73.32745308123512
3D,正解,right_elbow,6,73.33516778492536
3D,正解,right_elbow,7,73.34987477915936
3D,正解,right_elbow,8,73.40211065757211
3D,正解,right_elbow,9,73.54314094112961
3D,正解,right_elbow,10,73.82092510907178
3D,正解,right_elbow,11,74.24266309850255
3D,正解,right_elbow,12,74.77058739921864
3D,正解,right_elbow,13,75.36021062435327
3D,正解,right_elbow,14,75.96838293109525
3D,正解,right_elbow,15,76.54436092700816
3D,正解,right_elbow,16,77.06850050624494
3D,正解,right_elbow,17,77.586217931006
3D,正解,right_elbow,18,78.17992883079748
3D,正解,right_elbow,19,78.97453398715203
3D,正解,right_elbow,20,80.11123554079528
3D,正解,right_elbow,21,81.73738032220804
3D,正解,right_elbow,22,83.92128381666775
3D,正解,right_elbow,23,86.6783188908985
3D,正解,right_elbow,24,89.97686424630564
3D,正解,right_elbow,25,93.70400363406624
3D,正解,right_elbow,26,97.73896374287524
3D,正解,right_elbow,27,101.95281608921015
3D,正解,right_elbow,28,106.23000733264195
3D,正解,right_elbow,29,110.45522884276696
3D,正解,right_elbow,30,114.49531301275938
3D,正解,right_elbow,31,118.21007257446446
3D,正解,right_elbow,32,121.39822399816737
3D,正解,right_elbow,33,123.85801150730587
3D,正解,right_elbow,34,125.52283107031988
3D,正解,right_elbow,35,126.43191516399615
3D,正解,right_elbow,36,126.74872434958476
3D,正解,right_elbow,37,126.70676062223636
3D,正解,right_elbow,38,126.51234865430533
3D,正解,right_elbow,39,126.32279705557396
3D,正解,right_elbow,40,126.20677767026667
3D,正解,right_elbow,41,126.17489195070486
3D,正解,right_elbow,42,126.17484081584392
3D,正解,right_elbow,43,126.09635406584464
3D,正解,right_elbow,44,125.85559553950382
3D,正解,right_elbow,45,125.39365878136809
3D,正解,right_elbow,46,124.6929330801451
3D,正解,right_elbow,47,123.78256116230119
3D,正解,right_elbow,48,122.73476592133724
